row,col,lon,lat,elevation_m
72,63,-57.027500,-25.615000,169.00
72,64,-57.027222,-25.615000,172.00
72,65,-57.026944,-25.615000,179.00
72,66,-57.026667,-25.615000,184.00
72,67,-57.026389,-25.615000,190.00
72,68,-57.026111,-25.615000,193.00
72,69,-57.025833,-25.615000,193.00
72,70,-57.025556,-25.615000,191.00
72,71,-57.025278,-25.615000,192.00
72,72,-57.025000,-25.615000,193.00
72,73,-57.024722,-25.615000,194.00
72,74,-57.024444,-25.615000,197.00
72,75,-57.024167,-25.615000,199.00
72,76,-57.023889,-25.615000,203.00
72,77,-57.023611,-25.615000,205.00
72,78,-57.023333,-25.615000,209.00
72,79,-57.023056,-25.615000,209.00
72,80,-57.022778,-25.615000,211.00
72,81,-57.022500,-25.615000,215.00
72,82,-57.022222,-25.615000,219.00
72,83,-57.021944,-25.615000,220.00
72,84,-57.021667,-25.615000,222.00
72,85,-57.021389,-25.615000,228.00
72,86,-57.021111,-25.615000,233.00
72,87,-57.020833,-25.615000,234.00
72,88,-57.020556,-25.615000,231.00
72,89,-57.020278,-25.615000,234.00
72,90,-57.020000,-25.615000,242.00
72,91,-57.019722,-25.615000,245.00
72,92,-57.019444,-25.615000,247.00
72,93,-57.019167,-25.615000,253.00
72,94,-57.018889,-25.615000,255.00
72,95,-57.018611,-25.615000,258.00
72,96,-57.018333,-25.615000,257.00
72,97,-57.018056,-25.615000,261.00
72,98,-57.017778,-25.615000,262.00
72,99,-57.017500,-25.615000,264.00
72,100,-57.017222,-25.615000,270.00
72,101,-57.016944,-25.615000,274.00
72,102,-57.016667,-25.615000,276.00
72,103,-57.016389,-25.615000,283.00
72,104,-57.016111,-25.615000,288.00
72,105,-57.015833,-25.615000,290.00
72,106,-57.015556,-25.615000,297.00
72,107,-57.015278,-25.615000,299.00
73,0,-57.045000,-25.615278,272.00
73,1,-57.044722,-25.615278,260.00
73,2,-57.044444,-25.615278,256.00
73,3,-57.044167,-25.615278,253.00
73,4,-57.043889,-25.615278,252.00
73,5,-57.043611,-25.615278,248.00
73,6,-57.043333,-25.615278,247.00
73,7,-57.043056,-25.615278,246.00
73,8,-57.042778,-25.615278,243.00
73,9,-57.042500,-25.615278,242.00
73,10,-57.042222,-25.615278,239.00
73,11,-57.041944,-25.615278,236.00
73,12,-57.041667,-25.615278,234.00
73,13,-57.041389,-25.615278,235.00
73,14,-57.041111,-25.615278,234.00
73,15,-57.040833,-25.615278,230.00
73,16,-57.040556,-25.615278,229.00
73,17,-57.040278,-25.615278,220.00
73,18,-57.040000,-25.615278,211.00
73,19,-57.039722,-25.615278,208.00
73,20,-57.039444,-25.615278,205.00
73,21,-57.039167,-25.615278,200.00
73,22,-57.038889,-25.615278,195.00
73,23,-57.038611,-25.615278,193.00
73,24,-57.038333,-25.615278,192.00
73,25,-57.038056,-25.615278,190.00
73,26,-57.037778,-25.615278,188.00
73,27,-57.037500,-25.615278,187.00
73,28,-57.037222,-25.615278,188.00
73,29,-57.036944,-25.615278,194.00
73,30,-57.036667,-25.615278,195.00
73,31,-57.036389,-25.615278,192.00
73,32,-57.036111,-25.615278,189.00
73,33,-57.035833,-25.615278,187.00
73,34,-57.035556,-25.615278,182.00
73,35,-57.035278,-25.615278,179.00
73,36,-57.035000,-25.615278,169.00
73,37,-57.034722,-25.615278,170.00
73,38,-57.034444,-25.615278,170.00
73,39,-57.034167,-25.615278,162.00
73,40,-57.033889,-25.615278,160.00
73,41,-57.033611,-25.615278,161.00
73,42,-57.033333,-25.615278,156.00
73,43,-57.033056,-25.615278,152.00
73,44,-57.032778,-25.615278,149.00
73,45,-57.032500,-25.615278,151.00
73,46,-57.032222,-25.615278,146.00
73,47,-57.031944,-25.615278,154.00
73,48,-57.031667,-25.615278,156.00
73,49,-57.031389,-25.615278,151.00
73,50,-57.031111,-25.615278,146.00
73,51,-57.030833,-25.615278,145.00
73,52,-57.030556,-25.615278,154.00
73,53,-57.030278,-25.615278,154.00
73,54,-57.030000,-25.615278,161.00
73,55,-57.029722,-25.615278,159.00
73,56,-57.029444,-25.615278,160.00
73,57,-57.029167,-25.615278,167.00
73,58,-57.028889,-25.615278,167.00
73,59,-57.028611,-25.615278,167.00
73,60,-57.028333,-25.615278,166.00
73,61,-57.028056,-25.615278,167.00
73,62,-57.027778,-25.615278,169.00
73,63,-57.027500,-25.615278,170.00
73,64,-57.027222,-25.615278,170.00
73,65,-57.026944,-25.615278,174.00
73,66,-57.026667,-25.615278,179.00
73,67,-57.026389,-25.615278,185.00
73,68,-57.026111,-25.615278,188.00
73,69,-57.025833,-25.615278,187.00
73,70,-57.025556,-25.615278,189.00
73,71,-57.025278,-25.615278,190.00
73,72,-57.025000,-25.615278,190.00
73,73,-57.024722,-25.615278,192.00
73,74,-57.024444,-25.615278,194.00
73,75,-57.024167,-25.615278,199.00
73,76,-57.023889,-25.615278,200.00
73,77,-57.023611,-25.615278,201.00
73,78,-57.023333,-25.615278,206.00
73,79,-57.023056,-25.615278,208.00
73,80,-57.022778,-25.615278,209.00
73,81,-57.022500,-25.615278,212.00
73,82,-57.022222,-25.615278,216.00
73,83,-57.021944,-25.615278,219.00
73,84,-57.021667,-25.615278,220.00
73,85,-57.021389,-25.615278,221.00
73,86,-57.021111,-25.615278,224.00
73,87,-57.020833,-25.615278,227.00
73,88,-57.020556,-25.615278,228.00
73,89,-57.020278,-25.615278,232.00
73,90,-57.020000,-25.615278,236.00
73,91,-57.019722,-25.615278,238.00
73,92,-57.019444,-25.615278,239.00
73,93,-57.019167,-25.615278,244.00
73,94,-57.018889,-25.615278,249.00
73,95,-57.018611,-25.615278,254.00
73,96,-57.018333,-25.615278,254.00
73,97,-57.018056,-25.615278,258.00
73,98,-57.017778,-25.615278,262.00
73,99,-57.017500,-25.615278,262.00
73,100,-57.017222,-25.615278,264.00
73,101,-57.016944,-25.615278,269.00
73,102,-57.016667,-25.615278,272.00
73,103,-57.016389,-25.615278,282.00
73,104,-57.016111,-25.615278,288.00
73,105,-57.015833,-25.615278,290.00
73,106,-57.015556,-25.615278,294.00
73,107,-57.015278,-25.615278,299.00
74,0,-57.045000,-25.615556,272.00
74,1,-57.044722,-25.615556,263.00
74,2,-57.044444,-25.615556,258.00
74,3,-57.044167,-25.615556,255.00
74,4,-57.043889,-25.615556,253.00
74,5,-57.043611,-25.615556,251.00
74,6,-57.043333,-25.615556,249.00
74,7,-57.043056,-25.615556,247.00
74,8,-57.042778,-25.615556,245.00
74,9,-57.042500,-25.615556,243.00
74,10,-57.042222,-25.615556,240.00
74,11,-57.041944,-25.615556,237.00
74,12,-57.041667,-25.615556,235.00
74,13,-57.041389,-25.615556,237.00
74,14,-57.041111,-25.615556,239.00
74,15,-57.040833,-25.615556,237.00
74,16,-57.040556,-25.615556,230.00
74,17,-57.040278,-25.615556,226.00
74,18,-57.040000,-25.615556,219.00
74,19,-57.039722,-25.615556,218.00
74,20,-57.039444,-25.615556,213.00
74,21,-57.039167,-25.615556,203.00
74,22,-57.038889,-25.615556,199.00
74,23,-57.038611,-25.615556,197.00
74,24,-57.038333,-25.615556,195.00
74,25,-57.038056,-25.615556,192.00
74,26,-57.037778,-25.615556,191.00
74,27,-57.037500,-25.615556,189.00
74,28,-57.037222,-25.615556,189.00
74,29,-57.036944,-25.615556,196.00
74,30,-57.036667,-25.615556,195.00
74,31,-57.036389,-25.615556,190.00
74,32,-57.036111,-25.615556,191.00
74,33,-57.035833,-25.615556,189.00
74,34,-57.035556,-25.615556,184.00
74,35,-57.035278,-25.615556,176.00
74,36,-57.035000,-25.615556,171.00
74,37,-57.034722,-25.615556,167.00
74,38,-57.034444,-25.615556,170.00
74,39,-57.034167,-25.615556,165.00
74,40,-57.033889,-25.615556,158.00
74,41,-57.033611,-25.615556,156.00
74,42,-57.033333,-25.615556,154.00
74,43,-57.033056,-25.615556,152.00
74,44,-57.032778,-25.615556,148.00
74,45,-57.032500,-25.615556,153.00
74,46,-57.032222,-25.615556,148.00
74,47,-57.031944,-25.615556,153.00
74,48,-57.031667,-25.615556,154.00
74,49,-57.031389,-25.615556,148.00
74,50,-57.031111,-25.615556,144.00
74,51,-57.030833,-25.615556,144.00
74,52,-57.030556,-25.615556,156.00
74,53,-57.030278,-25.615556,157.00
74,54,-57.030000,-25.615556,162.00
74,55,-57.029722,-25.615556,163.00
74,56,-57.029444,-25.615556,165.00
74,57,-57.029167,-25.615556,169.00
74,58,-57.028889,-25.615556,170.00
74,59,-57.028611,-25.615556,170.00
74,60,-57.028333,-25.615556,167.00
74,61,-57.028056,-25.615556,169.00
74,62,-57.027778,-25.615556,171.00
74,63,-57.027500,-25.615556,170.00
74,64,-57.027222,-25.615556,170.00
74,65,-57.026944,-25.615556,172.00
74,66,-57.026667,-25.615556,171.00
74,67,-57.026389,-25.615556,179.00
74,68,-57.026111,-25.615556,185.00
74,69,-57.025833,-25.615556,184.00
74,70,-57.025556,-25.615556,188.00
74,71,-57.025278,-25.615556,189.00
74,72,-57.025000,-25.615556,189.00
74,73,-57.024722,-25.615556,190.00
74,74,-57.024444,-25.615556,192.00
74,75,-57.024167,-25.615556,197.00
74,76,-57.023889,-25.615556,196.00
74,77,-57.023611,-25.615556,198.00
74,78,-57.023333,-25.615556,201.00
74,79,-57.023056,-25.615556,204.00
74,80,-57.022778,-25.615556,206.00
74,81,-57.022500,-25.615556,209.00
74,82,-57.022222,-25.615556,213.00
74,83,-57.021944,-25.615556,215.00
74,84,-57.021667,-25.615556,216.00
74,85,-57.021389,-25.615556,218.00
74,86,-57.021111,-25.615556,221.00
74,87,-57.020833,-25.615556,224.00
74,88,-57.020556,-25.615556,225.00
74,89,-57.020278,-25.615556,229.00
74,90,-57.020000,-25.615556,231.00
74,91,-57.019722,-25.615556,231.00
74,92,-57.019444,-25.615556,235.00
74,93,-57.019167,-25.615556,244.00
74,94,-57.018889,-25.615556,248.00
74,95,-57.018611,-25.615556,251.00
74,96,-57.018333,-25.615556,252.00
74,97,-57.018056,-25.615556,257.00
74,98,-57.017778,-25.615556,259.00
74,99,-57.017500,-25.615556,260.00
74,100,-57.017222,-25.615556,260.00
74,101,-57.016944,-25.615556,264.00
74,102,-57.016667,-25.615556,265.00
74,103,-57.016389,-25.615556,275.00
74,104,-57.016111,-25.615556,288.00
74,105,-57.015833,-25.615556,292.00
74,106,-57.015556,-25.615556,289.00
74,107,-57.015278,-25.615556,294.00
75,0,-57.045000,-25.615833,267.00
75,1,-57.044722,-25.615833,263.00
75,2,-57.044444,-25.615833,257.00
75,3,-57.044167,-25.615833,254.00
75,4,-57.043889,-25.615833,253.00
75,5,-57.043611,-25.615833,251.00
75,6,-57.043333,-25.615833,250.00
75,7,-57.043056,-25.615833,247.00
75,8,-57.042778,-25.615833,246.00
75,9,-57.042500,-25.615833,244.00
75,10,-57.042222,-25.615833,242.00
75,11,-57.041944,-25.615833,240.00
75,12,-57.041667,-25.615833,237.00
75,13,-57.041389,-25.615833,238.00
75,14,-57.041111,-25.615833,239.00
75,15,-57.040833,-25.615833,237.00
75,16,-57.040556,-25.615833,227.00
75,17,-57.040278,-25.615833,225.00
75,18,-57.040000,-25.615833,224.00
75,19,-57.039722,-25.615833,220.00
75,20,-57.039444,-25.615833,213.00
75,21,-57.039167,-25.615833,206.00
75,22,-57.038889,-25.615833,204.00
75,23,-57.038611,-25.615833,201.00
75,24,-57.038333,-25.615833,202.00
75,25,-57.038056,-25.615833,195.00
75,26,-57.037778,-25.615833,193.00
75,27,-57.037500,-25.615833,191.00
75,28,-57.037222,-25.615833,190.00
75,29,-57.036944,-25.615833,191.00
75,30,-57.036667,-25.615833,194.00
75,31,-57.036389,-25.615833,187.00
75,32,-57.036111,-25.615833,189.00
75,33,-57.035833,-25.615833,190.00
75,34,-57.035556,-25.615833,185.00
75,35,-57.035278,-25.615833,175.00
75,36,-57.035000,-25.615833,171.00
75,37,-57.034722,-25.615833,167.00
75,38,-57.034444,-25.615833,167.00
75,39,-57.034167,-25.615833,164.00
75,40,-57.033889,-25.615833,160.00
75,41,-57.033611,-25.615833,158.00
75,42,-57.033333,-25.615833,157.00
75,43,-57.033056,-25.615833,154.00
75,44,-57.032778,-25.615833,149.00
75,45,-57.032500,-25.615833,153.00
75,46,-57.032222,-25.615833,146.00
75,47,-57.031944,-25.615833,148.00
75,48,-57.031667,-25.615833,148.00
75,49,-57.031389,-25.615833,145.00
75,50,-57.031111,-25.615833,145.00
75,51,-57.030833,-25.615833,144.00
75,52,-57.030556,-25.615833,155.00
75,53,-57.030278,-25.615833,158.00
75,54,-57.030000,-25.615833,162.00
75,55,-57.029722,-25.615833,165.00
75,56,-57.029444,-25.615833,169.00
75,57,-57.029167,-25.615833,170.00
75,58,-57.028889,-25.615833,169.00
75,59,-57.028611,-25.615833,169.00
75,60,-57.028333,-25.615833,169.00
75,61,-57.028056,-25.615833,173.00
75,62,-57.027778,-25.615833,174.00
75,63,-57.027500,-25.615833,174.00
75,64,-57.027222,-25.615833,173.00
75,65,-57.026944,-25.615833,172.00
75,66,-57.026667,-25.615833,168.00
75,67,-57.026389,-25.615833,172.00
75,68,-57.026111,-25.615833,176.00
75,69,-57.025833,-25.615833,182.00
75,70,-57.025556,-25.615833,188.00
75,71,-57.025278,-25.615833,188.00
75,72,-57.025000,-25.615833,186.00
75,73,-57.024722,-25.615833,188.00
75,74,-57.024444,-25.615833,189.00
75,75,-57.024167,-25.615833,192.00
75,76,-57.023889,-25.615833,195.00
75,77,-57.023611,-25.615833,197.00
75,78,-57.023333,-25.615833,198.00
75,79,-57.023056,-25.615833,200.00
75,80,-57.022778,-25.615833,204.00
75,81,-57.022500,-25.615833,207.00
75,82,-57.022222,-25.615833,209.00
75,83,-57.021944,-25.615833,209.00
75,84,-57.021667,-25.615833,212.00
75,85,-57.021389,-25.615833,216.00
75,86,-57.021111,-25.615833,217.00
75,87,-57.020833,-25.615833,220.00
75,88,-57.020556,-25.615833,221.00
75,89,-57.020278,-25.615833,224.00
75,90,-57.020000,-25.615833,226.00
75,91,-57.019722,-25.615833,227.00
75,92,-57.019444,-25.615833,232.00
75,93,-57.019167,-25.615833,236.00
75,94,-57.018889,-25.615833,240.00
75,95,-57.018611,-25.615833,245.00
75,96,-57.018333,-25.615833,251.00
75,97,-57.018056,-25.615833,254.00
75,98,-57.017778,-25.615833,258.00
75,99,-57.017500,-25.615833,257.00
75,100,-57.017222,-25.615833,257.00
75,101,-57.016944,-25.615833,260.00
75,102,-57.016667,-25.615833,264.00
75,103,-57.016389,-25.615833,267.00
75,104,-57.016111,-25.615833,280.00
75,105,-57.015833,-25.615833,287.00
75,106,-57.015556,-25.615833,291.00
75,107,-57.015278,-25.615833,290.00
76,0,-57.045000,-25.616111,255.00
76,1,-57.044722,-25.616111,253.00
76,2,-57.044444,-25.616111,248.00
76,3,-57.044167,-25.616111,251.00
76,4,-57.043889,-25.616111,251.00
76,5,-57.043611,-25.616111,252.00
76,6,-57.043333,-25.616111,251.00
76,7,-57.043056,-25.616111,248.00
76,8,-57.042778,-25.616111,246.00
76,9,-57.042500,-25.616111,244.00
76,10,-57.042222,-25.616111,242.00
76,11,-57.041944,-25.616111,240.00
76,12,-57.041667,-25.616111,239.00
76,13,-57.041389,-25.616111,237.00
76,14,-57.041111,-25.616111,234.00
76,15,-57.040833,-25.616111,240.00
76,16,-57.040556,-25.616111,235.00
76,17,-57.040278,-25.616111,229.00
76,18,-57.040000,-25.616111,226.00
76,19,-57.039722,-25.616111,226.00
76,20,-57.039444,-25.616111,218.00
76,21,-57.039167,-25.616111,211.00
76,22,-57.038889,-25.616111,208.00
76,23,-57.038611,-25.616111,205.00
76,24,-57.038333,-25.616111,205.00
76,25,-57.038056,-25.616111,199.00
76,26,-57.037778,-25.616111,196.00
76,27,-57.037500,-25.616111,194.00
76,28,-57.037222,-25.616111,193.00
76,29,-57.036944,-25.616111,191.00
76,30,-57.036667,-25.616111,189.00
76,31,-57.036389,-25.616111,186.00
76,32,-57.036111,-25.616111,185.00
76,33,-57.035833,-25.616111,188.00
76,34,-57.035556,-25.616111,186.00
76,35,-57.035278,-25.616111,176.00
76,36,-57.035000,-25.616111,170.00
76,37,-57.034722,-25.616111,168.00
76,38,-57.034444,-25.616111,166.00
76,39,-57.034167,-25.616111,164.00
76,40,-57.033889,-25.616111,163.00
76,41,-57.033611,-25.616111,158.00
76,42,-57.033333,-25.616111,156.00
76,43,-57.033056,-25.616111,154.00
76,44,-57.032778,-25.616111,149.00
76,45,-57.032500,-25.616111,153.00
76,46,-57.032222,-25.616111,147.00
76,47,-57.031944,-25.616111,145.00
76,48,-57.031667,-25.616111,146.00
76,49,-57.031389,-25.616111,144.00
76,50,-57.031111,-25.616111,143.00
76,51,-57.030833,-25.616111,143.00
76,52,-57.030556,-25.616111,152.00
76,53,-57.030278,-25.616111,157.00
76,54,-57.030000,-25.616111,159.00
76,55,-57.029722,-25.616111,162.00
76,56,-57.029444,-25.616111,165.00
76,57,-57.029167,-25.616111,166.00
76,58,-57.028889,-25.616111,166.00
76,59,-57.028611,-25.616111,166.00
76,60,-57.028333,-25.616111,166.00
76,61,-57.028056,-25.616111,168.00
76,62,-57.027778,-25.616111,170.00
76,63,-57.027500,-25.616111,171.00
76,64,-57.027222,-25.616111,173.00
76,65,-57.026944,-25.616111,171.00
76,66,-57.026667,-25.616111,165.00
76,67,-57.026389,-25.616111,170.00
76,68,-57.026111,-25.616111,171.00
76,69,-57.025833,-25.616111,177.00
76,70,-57.025556,-25.616111,181.00
76,71,-57.025278,-25.616111,181.00
76,72,-57.025000,-25.616111,188.00
76,73,-57.024722,-25.616111,186.00
76,74,-57.024444,-25.616111,186.00
76,75,-57.024167,-25.616111,189.00
76,76,-57.023889,-25.616111,191.00
76,77,-57.023611,-25.616111,194.00
76,78,-57.023333,-25.616111,194.00
76,79,-57.023056,-25.616111,196.00
76,80,-57.022778,-25.616111,199.00
76,81,-57.022500,-25.616111,203.00
76,82,-57.022222,-25.616111,203.00
76,83,-57.021944,-25.616111,206.00
76,84,-57.021667,-25.616111,211.00
76,85,-57.021389,-25.616111,212.00
76,86,-57.021111,-25.616111,213.00
76,87,-57.020833,-25.616111,216.00
76,88,-57.020556,-25.616111,217.00
76,89,-57.020278,-25.616111,222.00
76,90,-57.020000,-25.616111,221.00
76,91,-57.019722,-25.616111,227.00
76,92,-57.019444,-25.616111,227.00
76,93,-57.019167,-25.616111,229.00
76,94,-57.018889,-25.616111,236.00
76,95,-57.018611,-25.616111,244.00
76,96,-57.018333,-25.616111,249.00
76,97,-57.018056,-25.616111,252.00
76,98,-57.017778,-25.616111,253.00
76,99,-57.017500,-25.616111,255.00
76,100,-57.017222,-25.616111,254.00
76,101,-57.016944,-25.616111,262.00
76,102,-57.016667,-25.616111,269.00
76,103,-57.016389,-25.616111,264.00
76,104,-57.016111,-25.616111,269.00
76,105,-57.015833,-25.616111,281.00
76,106,-57.015556,-25.616111,291.00
76,107,-57.015278,-25.616111,295.00
77,0,-57.045000,-25.616389,241.00
77,1,-57.044722,-25.616389,239.00
77,2,-57.044444,-25.616389,235.00
77,3,-57.044167,-25.616389,241.00
77,4,-57.043889,-25.616389,243.00
77,5,-57.043611,-25.616389,249.00
77,6,-57.043333,-25.616389,253.00
77,7,-57.043056,-25.616389,251.00
77,8,-57.042778,-25.616389,248.00
77,9,-57.042500,-25.616389,245.00
77,10,-57.042222,-25.616389,242.00
77,11,-57.041944,-25.616389,242.00
77,12,-57.041667,-25.616389,241.00
77,13,-57.041389,-25.616389,238.00
77,14,-57.041111,-25.616389,235.00
77,15,-57.040833,-25.616389,238.00
77,16,-57.040556,-25.616389,238.00
77,17,-57.040278,-25.616389,230.00
77,18,-57.040000,-25.616389,225.00
77,19,-57.039722,-25.616389,223.00
77,20,-57.039444,-25.616389,220.00
77,21,-57.039167,-25.616389,217.00
77,22,-57.038889,-25.616389,213.00
77,23,-57.038611,-25.616389,208.00
77,24,-57.038333,-25.616389,206.00
77,25,-57.038056,-25.616389,202.00
77,26,-57.037778,-25.616389,199.00
77,27,-57.037500,-25.616389,198.00
77,28,-57.037222,-25.616389,195.00
77,29,-57.036944,-25.616389,192.00
77,30,-57.036667,-25.616389,190.00
77,31,-57.036389,-25.616389,188.00
77,32,-57.036111,-25.616389,185.00
77,33,-57.035833,-25.616389,185.00
77,34,-57.035556,-25.616389,180.00
77,35,-57.035278,-25.616389,175.00
77,36,-57.035000,-25.616389,170.00
77,37,-57.034722,-25.616389,168.00
77,38,-57.034444,-25.616389,166.00
77,39,-57.034167,-25.616389,164.00
77,40,-57.033889,-25.616389,160.00
77,41,-57.033611,-25.616389,157.00
77,42,-57.033333,-25.616389,156.00
77,43,-57.033056,-25.616389,153.00
77,44,-57.032778,-25.616389,148.00
77,45,-57.032500,-25.616389,154.00
77,46,-57.032222,-25.616389,148.00
77,47,-57.031944,-25.616389,145.00
77,48,-57.031667,-25.616389,149.00
77,49,-57.031389,-25.616389,144.00
77,50,-57.031111,-25.616389,143.00
77,51,-57.030833,-25.616389,144.00
77,52,-57.030556,-25.616389,149.00
77,53,-57.030278,-25.616389,152.00
77,54,-57.030000,-25.616389,156.00
77,55,-57.029722,-25.616389,163.00
77,56,-57.029444,-25.616389,165.00
77,57,-57.029167,-25.616389,164.00
77,58,-57.028889,-25.616389,164.00
77,59,-57.028611,-25.616389,166.00
77,60,-57.028333,-25.616389,166.00
77,61,-57.028056,-25.616389,168.00
77,62,-57.027778,-25.616389,168.00
77,63,-57.027500,-25.616389,171.00
77,64,-57.027222,-25.616389,172.00
77,65,-57.026944,-25.616389,172.00
77,66,-57.026667,-25.616389,167.00
77,67,-57.026389,-25.616389,164.00
77,68,-57.026111,-25.616389,168.00
77,69,-57.025833,-25.616389,171.00
77,70,-57.025556,-25.616389,173.00
77,71,-57.025278,-25.616389,177.00
77,72,-57.025000,-25.616389,184.00
77,73,-57.024722,-25.616389,183.00
77,74,-57.024444,-25.616389,186.00
77,75,-57.024167,-25.616389,187.00
77,76,-57.023889,-25.616389,189.00
77,77,-57.023611,-25.616389,192.00
77,78,-57.023333,-25.616389,192.00
77,79,-57.023056,-25.616389,194.00
77,80,-57.022778,-25.616389,194.00
77,81,-57.022500,-25.616389,199.00
77,82,-57.022222,-25.616389,199.00
77,83,-57.021944,-25.616389,203.00
77,84,-57.021667,-25.616389,209.00
77,85,-57.021389,-25.616389,210.00
77,86,-57.021111,-25.616389,212.00
77,87,-57.020833,-25.616389,213.00
77,88,-57.020556,-25.616389,215.00
77,89,-57.020278,-25.616389,220.00
77,90,-57.020000,-25.616389,221.00
77,91,-57.019722,-25.616389,220.00
77,92,-57.019444,-25.616389,222.00
77,93,-57.019167,-25.616389,225.00
77,94,-57.018889,-25.616389,235.00
77,95,-57.018611,-25.616389,241.00
77,96,-57.018333,-25.616389,245.00
77,97,-57.018056,-25.616389,246.00
77,98,-57.017778,-25.616389,251.00
77,99,-57.017500,-25.616389,251.00
77,100,-57.017222,-25.616389,254.00
77,101,-57.016944,-25.616389,261.00
77,102,-57.016667,-25.616389,268.00
77,103,-57.016389,-25.616389,265.00
77,104,-57.016111,-25.616389,265.00
77,105,-57.015833,-25.616389,276.00
77,106,-57.015556,-25.616389,287.00
77,107,-57.015278,-25.616389,292.00
78,0,-57.045000,-25.616667,238.00
78,1,-57.044722,-25.616667,236.00
78,2,-57.044444,-25.616667,228.00
78,3,-57.044167,-25.616667,229.00
78,4,-57.043889,-25.616667,231.00
78,5,-57.043611,-25.616667,235.00
78,6,-57.043333,-25.616667,242.00
78,7,-57.043056,-25.616667,247.00
78,8,-57.042778,-25.616667,248.00
78,9,-57.042500,-25.616667,246.00
78,10,-57.042222,-25.616667,245.00
78,11,-57.041944,-25.616667,243.00
78,12,-57.041667,-25.616667,248.00
78,13,-57.041389,-25.616667,241.00
78,14,-57.041111,-25.616667,238.00
78,15,-57.040833,-25.616667,236.00
78,16,-57.040556,-25.616667,235.00
78,17,-57.040278,-25.616667,232.00
78,18,-57.040000,-25.616667,234.00
78,19,-57.039722,-25.616667,232.00
78,20,-57.039444,-25.616667,229.00
78,21,-57.039167,-25.616667,223.00
78,22,-57.038889,-25.616667,215.00
78,23,-57.038611,-25.616667,214.00
78,24,-57.038333,-25.616667,211.00
78,25,-57.038056,-25.616667,206.00
78,26,-57.037778,-25.616667,203.00
78,27,-57.037500,-25.616667,200.00
78,28,-57.037222,-25.616667,197.00
78,29,-57.036944,-25.616667,193.00
78,30,-57.036667,-25.616667,189.00
78,31,-57.036389,-25.616667,187.00
78,32,-57.036111,-25.616667,185.00
78,33,-57.035833,-25.616667,182.00
78,34,-57.035556,-25.616667,179.00
78,35,-57.035278,-25.616667,176.00
78,36,-57.035000,-25.616667,173.00
78,37,-57.034722,-25.616667,169.00
78,38,-57.034444,-25.616667,167.00
78,39,-57.034167,-25.616667,164.00
78,40,-57.033889,-25.616667,159.00
78,41,-57.033611,-25.616667,157.00
78,42,-57.033333,-25.616667,155.00
78,43,-57.033056,-25.616667,153.00
78,44,-57.032778,-25.616667,148.00
78,45,-57.032500,-25.616667,148.00
78,46,-57.032222,-25.616667,145.00
78,47,-57.031944,-25.616667,145.00
78,48,-57.031667,-25.616667,149.00
78,49,-57.031389,-25.616667,144.00
78,50,-57.031111,-25.616667,144.00
78,51,-57.030833,-25.616667,145.00
78,52,-57.030556,-25.616667,144.00
78,53,-57.030278,-25.616667,147.00
78,54,-57.030000,-25.616667,156.00
78,55,-57.029722,-25.616667,161.00
78,56,-57.029444,-25.616667,164.00
78,57,-57.029167,-25.616667,166.00
78,58,-57.028889,-25.616667,161.00
78,59,-57.028611,-25.616667,161.00
78,60,-57.028333,-25.616667,166.00
78,61,-57.028056,-25.616667,166.00
78,62,-57.027778,-25.616667,166.00
78,63,-57.027500,-25.616667,170.00
78,64,-57.027222,-25.616667,170.00
78,65,-57.026944,-25.616667,168.00
78,66,-57.026667,-25.616667,166.00
78,67,-57.026389,-25.616667,163.00
78,68,-57.026111,-25.616667,165.00
78,69,-57.025833,-25.616667,164.00
78,70,-57.025556,-25.616667,167.00
78,71,-57.025278,-25.616667,175.00
78,72,-57.025000,-25.616667,180.00
78,73,-57.024722,-25.616667,183.00
78,74,-57.024444,-25.616667,185.00
78,75,-57.024167,-25.616667,186.00
78,76,-57.023889,-25.616667,186.00
78,77,-57.023611,-25.616667,187.00
78,78,-57.023333,-25.616667,188.00
78,79,-57.023056,-25.616667,190.00
78,80,-57.022778,-25.616667,190.00
78,81,-57.022500,-25.616667,193.00
78,82,-57.022222,-25.616667,194.00
78,83,-57.021944,-25.616667,198.00
78,84,-57.021667,-25.616667,206.00
78,85,-57.021389,-25.616667,205.00
78,86,-57.021111,-25.616667,206.00
78,87,-57.020833,-25.616667,207.00
78,88,-57.020556,-25.616667,213.00
78,89,-57.020278,-25.616667,215.00
78,90,-57.020000,-25.616667,215.00
78,91,-57.019722,-25.616667,218.00
78,92,-57.019444,-25.616667,223.00
78,93,-57.019167,-25.616667,223.00
78,94,-57.018889,-25.616667,229.00
78,95,-57.018611,-25.616667,233.00
78,96,-57.018333,-25.616667,240.00
78,97,-57.018056,-25.616667,244.00
78,98,-57.017778,-25.616667,248.00
78,99,-57.017500,-25.616667,251.00
78,100,-57.017222,-25.616667,254.00
78,101,-57.016944,-25.616667,253.00
78,102,-57.016667,-25.616667,264.00
78,103,-57.016389,-25.616667,265.00
78,104,-57.016111,-25.616667,269.00
78,105,-57.015833,-25.616667,273.00
78,106,-57.015556,-25.616667,281.00
78,107,-57.015278,-25.616667,282.00
79,0,-57.045000,-25.616944,228.00
79,1,-57.044722,-25.616944,230.00
79,2,-57.044444,-25.616944,224.00
79,3,-57.044167,-25.616944,226.00
79,4,-57.043889,-25.616944,228.00
79,5,-57.043611,-25.616944,230.00
